id,PM2_5_next_hour
AQ_7AD2861B61A9,180.163440
AQ_DBBB424D1597,180.704261
AQ_44B7BC9FFBF8,200.088706
AQ_CAF51FF041B1,126.909942
AQ_367994F743BD,35.340118
AQ_CF79398B7797,28.503432
AQ_17B270784561,41.525519
AQ_3453E53F7AD2,43.578564
AQ_2D3F79093186,36.225456
AQ_723830539DE2,36.203738
AQ_59400FF7B41C,38.964052
AQ_D67437056337,34.781294
AQ_D6EAF43A05B7,39.341404
AQ_443737C9CDFB,40.047553
AQ_CBE3693169C2,45.623498
AQ_44F353C1A12D,50.629736
AQ_1CF447FFE2DB,56.453666
AQ_AD5CFA587374,59.144426
AQ_FA4963A04689,52.949101
AQ_073F8C7853F8,51.238312
AQ_8B3931A88E53,50.317296
AQ_CDBC871DE9AD,55.724434
AQ_DFACB59D0186,56.920708
AQ_68FC0EF97BE7,59.921153
AQ_B927E991F21E,63.229297
AQ_9ACA63E986B0,76.748788
AQ_1DE9FE9D7A79,85.776808
AQ_B7DEC9CB3F8C,100.026567
AQ_387A8CC2B14E,116.887140
AQ_7D03FD18093C,128.174304
AQ_7ADFEF445008,122.243592
AQ_C624815B2369,111.415684
AQ_5D4303244653,104.252366
AQ_D6DBDAFEA520,103.151172
AQ_A8F635AF04DF,103.530423
AQ_2B2D93B31F46,101.022909
AQ_23C3018AB783,99.976299
AQ_E495F8F28906,96.094404
AQ_C019F48AB9C6,99.855524
AQ_8B9A6ECA49FB,102.138113
AQ_7BE2B6DF0378,91.027718
AQ_5B382F6A0E03,81.319951
AQ_A92DF1D87E30,65.645268
AQ_EE12BC2C5739,72.230067
AQ_E24E56119CDB,68.336803
AQ_D5DC0D991727,50.950166
AQ_3A23F2FD09D3,62.802175
AQ_3E53E31AED49,71.155574
AQ_E38A869129A8,71.168444
AQ_BBC88423B007,77.075468
AQ_54C21E158616,73.234954
AQ_D4C0ADAC3CCE,64.896429
AQ_9350FF1846CB,64.472494
AQ_9B90519D8F12,43.478359
AQ_DAE8887783A2,37.523672
AQ_4FD907A1F501,30.285879
AQ_196D747624A1,39.702851
AQ_B5F0EC4B432A,40.969320
AQ_D67F5B87B1DF,40.520066
AQ_DC2BC12D43EA,41.377641
AQ_CEAEF713763A,43.912895
AQ_789D1CE7C92D,41.328201
AQ_B83086005886,42.501747
AQ_91B05D5D7D2A,37.457677
AQ_B15059DC20CC,36.735429
AQ_869EBE0B137E,40.992890
AQ_743C052ED13B,40.621460
AQ_0DCC32584604,42.702251
AQ_F6CF1C576F81,43.219139
AQ_BBD03947415A,41.478088
AQ_569215600122,41.940521
AQ_69C3C5963CA6,49.218113
AQ_78C2FCBC449B,49.960553
AQ_607612FE1199,52.892033
AQ_684D4B7E0336,56.785035
AQ_9C27552875AF,62.185814
AQ_8936B1CBE772,54.322692
AQ_DEC4D57CFD5E,33.961765
AQ_7761C246AD37,12.318765
AQ_B30A6127ABBE,5.683937
AQ_30B7641C389E,5.682378
AQ_1C1F358D53A3,5.066523
AQ_B00DDF047D1C,4.585200
AQ_8D863124E725,3.634443
AQ_3F564EFC5A91,3.384684
AQ_41C12301AAC1,3.639615
AQ_084CA2A162C2,4.938850
AQ_823037390D7F,4.957341
AQ_FFB98805695A,3.708051
AQ_B40B0C19B46F,6.222721
AQ_37816EB69D37,6.807899
AQ_EA45866A2C29,8.883145
AQ_2BE206B3C816,6.123692
AQ_33511ECB6FFE,8.476631
AQ_511144645E2C,9.673757
AQ_67F7FB2EB869,9.888015
AQ_89120AC16310,8.486032
AQ_74D9975AF9B6,10.346248
AQ_26A4C3691C5C,14.945271
AQ_181030A13AE3,21.901429
AQ_7E0DD3CB4A97,24.218567
AQ_5DF404F188B7,27.850598
AQ_FE113C3AF6BE,38.225024
AQ_EAE539BB7633,46.455033
AQ_B6C945992895,41.246810
AQ_63F4573A9945,40.911574
AQ_74A704C4C249,38.692159
AQ_24B81B5322FA,44.804121
AQ_AF778002FAF9,41.893786
AQ_7F808AF65347,34.283169
AQ_77F1743B7F3A,38.333422
AQ_F2894DEE3119,46.527544
AQ_DC146ED2F8F2,32.600819
AQ_948BC49A7680,36.813707
AQ_3994A2E2C1DB,38.875682
AQ_DB0EA4F03D64,46.789401
AQ_64380F67B082,57.871694
AQ_045FA87CA688,37.748802
AQ_42536187D57A,29.405107
AQ_80E8A8CEE062,19.807008
AQ_D39D69A142F5,21.807441
AQ_6986411D0913,30.328291
AQ_BC31E5AFFE63,43.134821
AQ_E69ED1BCAFC8,50.261134
AQ_C7A76DFB2B41,59.289249
AQ_D4193BE55EE1,62.474225
AQ_8AAFD9C03F9C,70.139175
AQ_AC82563066A4,69.357074
AQ_8E81D3803A27,71.713260
AQ_14E0D72EA911,77.549320
AQ_5B43C6072AA2,86.595417
AQ_E459A43059CF,88.972347
AQ_86C02F58E0A2,92.217826
AQ_6E9EADBA0283,89.010003
AQ_7800A2AF6B70,79.201798
AQ_2D72EE4BCE1A,75.105781
AQ_0B85025965EB,64.644380
AQ_956421197200,68.438243
AQ_21E40E10CFBF,77.916454
AQ_EA2E3E1694D1,92.208983
AQ_D456356BDBAB,101.834457
AQ_8D7B379266E4,118.467906
AQ_8E40B24C8664,130.620739
AQ_A5112EB27DDF,132.409748
AQ_04CBC74A7261,126.597991
AQ_65B2D991A5FA,127.670420
AQ_6FE0DB82DC92,135.562269
AQ_4F2C50F6B650,148.186957
AQ_6C7F061A668C,164.490774
AQ_AFD23FD10BA2,191.655059
AQ_DFDB8E97BDB2,184.860973
AQ_A6E56D8612A1,166.221846
AQ_818F685E1437,157.971919
AQ_C1A7210F1D5C,139.873383
AQ_107DC3C8CE97,136.425362
AQ_439515590CA5,131.450018
AQ_5FC7AC40CD61,130.499002
AQ_753C3301C77C,131.698897
AQ_CC6857A63ABD,124.247600
AQ_E6F03F5A00B2,111.758696
AQ_00D6F2BE0FC7,110.633295
AQ_EE53CC985AEC,113.712859
AQ_DC8362A7C55A,129.840587
AQ_87881DCB394C,157.562055
AQ_933FC61B0A74,158.739322
AQ_50F269BA73BC,159.431215
AQ_96452594AC62,157.959470
AQ_8C842BD5FB94,150.121936
AQ_692CC88C5E2A,110.388416
AQ_F510DAE49C33,112.650050
AQ_D6E8D6BECD36,112.858994
AQ_53CC0678BD3A,98.453397
AQ_15DBC9728DAF,78.358180
AQ_433CD13F87F6,67.307111
AQ_F79F97C4CD87,57.810864
AQ_02B17F0C8C5D,47.128228
AQ_2BF48760B716,50.581934
AQ_A53C1E5D6882,50.673675
AQ_F4BDB8FD4DB2,44.294702
AQ_E75A132A3CCF,43.550386
AQ_2D34BE19552B,53.273955
AQ_3A622D1AF799,60.519522
AQ_49A76B19839A,64.013168
AQ_54A19B57D134,64.992914
AQ_2432550CF8DD,71.713357
AQ_16E209511F55,69.452779
AQ_E27BFA25B00E,77.655124
AQ_C6BD079365FE,95.725909
AQ_94364EFA98FC,112.679960
AQ_ECD9C0225E98,104.955191
AQ_27FA30C6366C,97.676998
AQ_EEC1C7FB336C,93.538215
AQ_185AE91CA7E7,87.067332
AQ_2944CE5BE208,90.464139
AQ_2EE651BE9282,97.334287
AQ_2C5D896449DC,113.294417
AQ_BE1D4B3AE102,125.006311
AQ_D93A55143EA4,134.986482
AQ_4BFE7EC2B48C,144.623883
AQ_FD4370581AC9,156.941227
AQ_43778F522FE7,148.639997
AQ_C1EC5645B4CF,143.303419
AQ_322C250324BC,136.926762
AQ_BC8BA7D9E8A4,127.094920
AQ_83C075709650,123.512472
AQ_0B67BC2DF58E,117.999495
AQ_4B6FD609C10E,119.718359
AQ_9DC6310F00DC,124.090409
AQ_F4AC32925D5D,120.640609
AQ_6ED0A1597745,128.014041
AQ_4F872F13F588,152.099137
AQ_069E2FEEA211,170.545634
AQ_8D89670340F7,183.371060
AQ_CA77FD091F8F,188.436126
AQ_C3695BEE430D,189.426735
AQ_B17FEEA61E32,196.568206
AQ_B4EF1CB9917C,217.535409
AQ_AE4D266658FC,226.113040
AQ_825836AA281D,244.665440
AQ_BC87426D305C,259.878432
AQ_85AAA90862D6,259.332932
AQ_8D6C4922411C,258.147863
AQ_BF9F5420CF1A,259.622142
AQ_714CB63F16FC,269.322215
AQ_C245A779249F,270.795697
AQ_9D0EFF22B650,249.954279
AQ_E027904C5A57,238.439034
AQ_D111CF1FA392,235.668219
AQ_578BBAB86F79,225.095524
AQ_BB9E9E24D664,229.626425
AQ_C789BE2C2384,227.942918
AQ_7E200ADCFFEE,234.982247
AQ_36847534B2DD,240.180156
AQ_E2A98BFB493C,232.429199
AQ_53E43D21C262,184.040350
AQ_F44483AA490C,305.920569
AQ_B317397448CE,304.188957
AQ_91DE9E5E9913,238.717285
AQ_0E1B2E43A933,213.859615
AQ_611414DCF11F,208.697999
AQ_F7D29797D473,233.317897
AQ_733457BFFF43,328.518078
AQ_F1907058864D,279.553018
AQ_182EA03D8652,287.657187
AQ_4F816B6A0BE7,300.535235
AQ_D052EDDE5614,259.977288
AQ_B4ADD3003AEF,258.087301
AQ_B2F87B7C0D7E,276.039927
AQ_8B2440343A0C,278.933289
AQ_AF741EEEF3C4,288.731514
AQ_3BC3AFBBDBC5,264.882139
AQ_9A6388ADCE42,218.745069
AQ_1E8E809B0AFF,217.148727
AQ_9C975928DFE7,175.098020
AQ_4DF0FCEBF53D,166.359143
AQ_77FF2CE83F16,175.086472
AQ_C3E407A9681E,198.626611
AQ_E9EAA0FB6789,189.494805
AQ_6FAB6073B36A,197.745079
AQ_4B4B9731A9E7,195.623683
AQ_D6D1DCF5DF2F,195.050795
AQ_57DADF61279D,170.886228
AQ_70C25ED11529,184.719637
AQ_164E0F1CD32A,199.088014
AQ_447D5B7B3FF3,193.547864
AQ_00281A90F472,195.344490
AQ_FF91B8CEAB9E,203.776659
AQ_AB3F0196E187,188.968562
AQ_88267718419A,180.002007
AQ_B60872F10F82,145.373048
AQ_0F0038432F88,133.807298
AQ_552499E8F23F,125.696645
AQ_996BFEEF17F6,121.816170
AQ_12BC75887FB0,118.942263
AQ_24B6289D8431,116.193267
AQ_E60083C481D7,110.929792
AQ_69DEE64D15AD,110.413502
AQ_491F37C07E5F,108.634949
AQ_3E86520E3717,116.227644
AQ_C3DB74479B3F,129.023491
AQ_1C1B88703F23,134.746843
AQ_D8A8F319BA10,113.049284
AQ_2ED40926F003,91.758233
AQ_ADBDB2956934,84.913750
AQ_B1426520D649,69.615500
AQ_76294615EDC3,70.130226
AQ_F87AA699F0FB,76.027252
AQ_AC1734D9EA4D,84.122694
AQ_623C0438D498,95.529821
AQ_41D9FA21B345,104.201768
AQ_51F1EA8F14F0,115.609417
AQ_022771995958,128.810609
AQ_67265504E206,137.605766
AQ_C9720AA6A731,130.342136
AQ_EFCF963C4755,124.127132
AQ_D1E049AA00D7,113.780071
AQ_0931DF4C6256,101.341172
AQ_834177D2ECB3,89.365202
AQ_F1E6A7DED445,63.815804
AQ_033B7B6D472C,66.910885
AQ_1EF56FD1F639,73.730746
AQ_2C6BB11D1643,62.860274
AQ_8B118404829B,39.615823
AQ_060B0E454381,19.495435
AQ_82DC5C6E5F85,17.725590
AQ_AA938D279344,18.558757
AQ_2B6E282E3923,18.091166
AQ_CF4D284DB4C0,18.571833
AQ_EE613E0B6AB0,27.897096
AQ_E4E474C118B1,37.593061
AQ_7862712FBB7A,37.134523
AQ_64AD51BD3E8B,46.594212
AQ_327448C7D226,58.724769
AQ_2179215B0C49,89.085308
AQ_2C426391DA04,123.671113
AQ_B0E203885CEF,125.799226
AQ_66939F7253C4,106.742879
AQ_AAF733A1ADDA,102.534155
AQ_0296EDBEC826,88.824281
AQ_AF1783760896,87.141843
AQ_BC815537C1F6,73.087040
AQ_DBA96C5C388D,47.336211
AQ_4B8E51912D2C,50.418578
AQ_C746B8ED3ACE,57.032222
AQ_8AD106664611,73.730412
AQ_F8F452F72520,87.921072
AQ_D21F6E8CB3F2,97.486524
AQ_A92F95C931BD,124.167211
AQ_1FD20F05FD6A,163.080805
AQ_2F1836887F24,160.806030
AQ_3472183CF12C,153.782878
AQ_DE49C2C2065D,169.994305
AQ_5A01A8405D1A,183.879751
AQ_9EFC29391EB0,201.803167
AQ_0A692AEA5F73,200.994821
AQ_C3907D5BDC7E,196.826394
AQ_264CB7A05B8A,200.787415
AQ_AAD61F3B214E,197.812000
AQ_EB147F88EE7C,208.539384
AQ_3A3F8174CAB9,209.939639
AQ_A95F64F2676B,187.561667
AQ_568F77FB4B5A,178.238664
AQ_80C8A7B21187,182.939144
AQ_3272446DF361,190.007703
AQ_CCCC4F725D5C,189.428737
AQ_FE39AF9B01B5,197.280484
AQ_53C8BF78780F,197.458962
AQ_F355DAEF4F6C,200.105227
AQ_8A1E4F5E2E13,206.304313
AQ_FB186DC9BC28,217.876941
AQ_8A7810CF0565,230.442279
AQ_4B977B6254FC,236.684471
AQ_956C71A1FDF0,248.749474
AQ_4C978C382655,264.217728
AQ_73FE0859D26F,311.259195
AQ_C4877BAF3B15,310.645367
AQ_F6B3115E2DCD,298.098532
AQ_23282D939BC5,291.174664
AQ_CDDA944B458E,278.612482
AQ_2D934C397359,267.990586
AQ_28411B773E50,269.234800
AQ_6B1924F65CDE,273.815089
AQ_1EC9372FC86F,275.998996
AQ_6FB2742E36F2,278.491045
AQ_EB7C6AC53B1F,272.005378
AQ_BB219A1E829B,269.665338
AQ_E2D816EF1865,264.708071
AQ_A4D25E5A3723,263.195441
AQ_3864230325DA,251.906428
AQ_CC392C3FBCDA,229.167193
AQ_ACC64F503F82,121.680243
AQ_D48EB59EAF22,56.005652
AQ_1ECAFA19BA47,39.663652
AQ_A46780CC3DF3,38.100242
AQ_C39889DE3DC2,46.471832
AQ_DBD3D8F6F375,58.431296
AQ_0C1CB01AC74F,63.391507
AQ_7C4039544AAD,61.115773
AQ_E697F780F590,66.584008
AQ_34998915D53D,63.836179
AQ_9F7B82CD1AB9,53.409003
AQ_B1682F08A8A0,57.962550
AQ_90C787D933B7,72.645357
AQ_F518214CCCC8,58.690928
AQ_49E2E498F979,47.487066
AQ_386998829941,45.920138
AQ_C3393AC174D6,44.284987
AQ_11CA5411842F,41.212773
AQ_12329C4FBD5A,39.039569
AQ_4425F433E66A,37.713386
AQ_01922DCF5EC0,37.614956
AQ_74EEAFCEDAF8,38.492453
AQ_F5B5931541F8,41.904853
AQ_1B32347A0070,45.783360
AQ_CDDFED0938DD,42.656431
AQ_E2A9BEA4F477,40.088269
AQ_278BE12B4843,36.539821
AQ_1FE270127B4D,39.838043
AQ_73F3CD6B1666,41.461201
AQ_CC4980749A8F,52.594418
AQ_4181A60AA32C,60.245085
AQ_436E3DBF1159,68.257674
AQ_E05895DA1AFE,66.507393
AQ_E54608ED0D90,58.849250
AQ_819C7ED5301D,53.664522
AQ_31ECF4C3B0F6,50.030383
AQ_3A6C05094FFF,42.595424
AQ_23D0D25EBCC9,37.896021
AQ_DB6644093AC8,37.306675
AQ_47CCFF53A988,30.770966
AQ_73341C68554E,29.918964
AQ_EB0A65D003F5,24.893382
AQ_C9BC04856A24,26.808246
AQ_56AFC11F1FD5,30.867306
AQ_67387ED6DAE7,31.789072
AQ_3919513FA04A,25.720475
AQ_A06959132FED,17.447985
AQ_4ADE17338224,13.119567
AQ_7ECC5A71C33D,13.087701
AQ_BE6294F72251,13.025245
AQ_ACA66B8C6A85,8.025544
AQ_3859BAF48459,5.184293
AQ_86E7B8C29CF9,4.748324
AQ_72C7B66EE95C,7.632840
AQ_4F7C414DCFEF,8.934804
AQ_A43EE985EEE4,6.463602
AQ_42F7DC8E6B5C,10.183546
AQ_B0CDFB2A6951,9.054654
AQ_66306871C605,9.298987
AQ_245215253D6A,10.055171
AQ_B26467C955AB,8.955150
AQ_8F84270E90CD,9.823570
AQ_1AE1DB041A58,9.604020
AQ_91E265AA2B17,13.348866
AQ_595E403258A0,19.507791
AQ_679C1C4B3C20,22.477321
AQ_81F0FD0DE222,22.018579
AQ_15F0D6186B7D,19.835857
AQ_D4F628791D6E,20.989474
AQ_7F8F57097F37,25.670367
AQ_7C793C9E394A,23.384116
AQ_216448E73117,22.818377
AQ_276B510D48F6,22.948025
AQ_71C7FECB38D3,21.763340
AQ_6FF23F32CCEE,23.301386
AQ_35F6669DE0FD,18.395749
AQ_AD3E36A98C0F,20.957691
AQ_C0E46B862E87,20.977533
AQ_BEFB3A9973A9,20.416591
AQ_8B7A2EA012D1,17.492816
AQ_AE14724B8034,19.140943
AQ_E49F435983FF,17.420642
AQ_E59E2F54ED84,20.274500
AQ_35972C0C2A79,24.094902
AQ_9E819FFF373E,27.925421
AQ_0154E8A8CF94,34.840639
AQ_62879D011AFA,42.251682
AQ_2A5460E63291,48.278570
AQ_96DC0B041867,49.546095
AQ_69D4261FB3C9,48.344656
AQ_28572A753705,51.036293
AQ_5D067CB10BD1,55.593806
AQ_A587FD3A54F5,61.858011
AQ_7661EBDC7437,65.336472
AQ_BEAF19C25F3E,74.337522
AQ_75BD3764065A,79.216126
AQ_DC3E57447E8C,72.922230
AQ_973D9B717F78,57.118219
AQ_C0EDF123C5B7,52.327581
AQ_B05372A86E13,54.751177
AQ_B2E3A7913DF6,64.317677
AQ_F614F97CA5E6,73.680645
AQ_D4262F6F52F6,86.296454
AQ_CF9718C83C8A,96.499493
AQ_2B0F03767CEC,96.222658
AQ_8FB7948D2DB3,76.037455
AQ_887B0E3D9394,72.476195
AQ_74DE8C8869CE,93.240054
AQ_427F35B76159,104.118551
AQ_BD7E6A6ACEC9,89.533301
AQ_179CD7938C10,100.335904
AQ_E8A45B62DB53,104.181748
AQ_9532BAAF7622,109.578706
AQ_CF497B32DC63,131.786341
AQ_3CABD411458A,129.356953
AQ_BB4033DD8ACB,125.499448
AQ_40522372D34F,126.923042
AQ_D9C948F4D8A6,117.829218
AQ_BBA0FC8333FE,116.838084
AQ_85CD511C7914,112.587691
AQ_D49EDDF5FBE0,106.469532
AQ_8FA43093D336,100.781763
AQ_332374266133,107.816430
AQ_C8EE287AF687,125.097858
AQ_BE35E77F98C0,130.039010
AQ_FB2CC6A4B1AC,125.731946
AQ_D6224DC120F3,130.693539
AQ_1DAD3A9826C5,146.524466
AQ_4AB9480EA9F9,161.887032
AQ_DF56BE7CBDCB,154.687160
AQ_36C3E3474FF3,115.020842
AQ_D42ED3E87777,101.405414
AQ_A4809C4F09E6,105.626095
AQ_16B78D4977E7,119.084140
AQ_7CE4977BB3EE,132.905418
AQ_BF1734B50C46,141.957596
AQ_CC03722D9F28,136.310621
AQ_533CCA593193,139.461132
AQ_B625C2694677,146.883891
AQ_1D85A6B49B32,152.160580
AQ_EE0C33A12793,163.927007
AQ_647BB2C309AF,143.538113
AQ_B3A358F530C3,131.361454
AQ_18DC225D36F2,110.078067
AQ_D308A08F5327,51.497450
AQ_60438A71B838,19.304661
AQ_EB84A66E22D6,10.153614
AQ_11EA21216833,5.765740
AQ_D8E7C9CD11A6,7.255371
AQ_3077A514DAF7,7.731416
AQ_3F530DB2B1AD,4.206696
AQ_0B0A37063745,10.399953
AQ_500834588BF0,18.376329
AQ_3A2440DE80EC,27.209686
AQ_1ECB0EAAD16F,31.641039
AQ_EF1FFCCA63ED,32.450647
AQ_7361540DA42A,27.826130
AQ_418F9359861F,32.674488
AQ_2D942FBFC608,35.730210
AQ_7F770744D37B,34.046086
AQ_6E75074590F3,34.629878
AQ_0E10CAABFB9D,43.596500
AQ_76395C305611,42.546960
AQ_9F6FF0519C71,38.336758
AQ_A555B33F3657,22.329475
AQ_2E039FB265A2,17.722828
AQ_BB9AEBD14449,15.009676
AQ_62DB180127E7,15.124006
AQ_B48F5A182CEC,16.810560
AQ_5C137765A41B,23.366530
AQ_1C0D1AC1FECE,27.432920
AQ_2F7E5276FB84,43.802377
AQ_872D72AEF7D8,55.656310
AQ_E2B9A7A0DBAB,56.967780
AQ_7A1F51917D51,28.165384
AQ_BBA797A078BF,42.345143
AQ_521FA2240290,8.963677
AQ_5402D057BD94,8.773820
AQ_CD6990998000,7.301307
AQ_48E6E50D9747,5.456999
AQ_82B6BCA8D517,6.727576
AQ_0B82FF162429,7.816049
AQ_7CDB9E3569DB,7.319336
AQ_F9406FA0435D,8.497735
AQ_B9CC2A47E7BB,10.119904
AQ_30628880C603,11.128826
AQ_912F66005A2A,17.399435
AQ_793DDC8578F4,21.472279
AQ_83453132EC35,22.786015
AQ_9E0D1174DF9A,19.548672
AQ_95F396CED574,19.596643
AQ_09F82D8C4E72,19.575335
AQ_D31930362FEC,19.177717
AQ_FF36609A018B,18.658759
AQ_95458A3DC92E,18.067042
AQ_DF33DE912CDA,14.331779
AQ_15DEB2456639,15.068734
AQ_A1A9AED30285,18.075039
AQ_CC9147E04C9B,22.826159
AQ_4FEB39E73FFC,25.163517
AQ_8C9BD5A97B78,20.414018
AQ_900679EA1386,16.359742
AQ_03382C645B07,20.890450
AQ_240810373CAC,21.534459
AQ_6F0D2FAC25F9,21.644228
AQ_78EF6D89A68E,22.014458
AQ_40A407E26722,21.365318
AQ_C13E0D589D16,21.671020
AQ_E5710BA36298,30.566550
AQ_DAB366E39E08,37.560105
AQ_4608520511A8,44.434868
AQ_E5D7E110FDB6,43.383726
AQ_08BBC33D64C8,42.555686
AQ_703E2176854E,50.908103
AQ_5E3EA39A2F95,56.737786
AQ_BFDE9ADE70AE,56.390169
AQ_3639DFD566D8,60.393027
AQ_907C63AB4BF6,55.005210
AQ_1D6F70A79BFC,57.871441
AQ_9D8AF31A93BD,76.197561
AQ_9B6E5CE2B091,87.545867
AQ_F27CAA96469C,85.196027
AQ_89AE7B2415D3,86.948188
AQ_A653044C80C9,92.118694
AQ_73B2A4ADC527,92.659460
AQ_E2CA16AF3A31,91.391439
AQ_446ED125C7F3,92.913880
AQ_4F697C292D0C,98.408807
AQ_69F2AC0EDD0A,103.396782
AQ_62CEDBDD3A94,67.827505
AQ_D82C40E551D6,15.506253
AQ_9B758684C7B4,10.153499
AQ_D936C89EFAFF,9.354416
AQ_D0FCCAE376A8,7.985643
AQ_C0AFB636677A,7.586112
AQ_7C8D60C27844,7.467489
AQ_C6D52D4E7FBB,6.913254
AQ_F30ED92AA060,6.599035
AQ_EA0648B3F02B,5.740216
AQ_F8FFBD48ACA6,4.807394
AQ_17D9486BE469,4.884891
AQ_8E4B73F1CCB2,5.588532
AQ_6E5676DC5C33,3.984126
AQ_80A1E0A2F9DB,5.589167
AQ_328A17989B7E,4.301510
AQ_32F7044D5D41,4.459701
AQ_A0BCDD9D87AD,5.005598
AQ_1F00CBF56D61,5.779039
AQ_D198B59619B1,6.409054
AQ_F67D9324C4D7,7.864558
AQ_5E2EEBB80AF1,8.831051
AQ_DDD2EE812863,8.485950
AQ_2741D6D278AE,7.374369
AQ_89986C4BF257,9.125864
AQ_55F61359C6EC,9.806007
AQ_E9D4A1835DAE,8.799150
AQ_C8218F3E3C07,8.899546
AQ_A9D3AD7EB01A,11.313104
AQ_35AD1F7FF810,14.991947
AQ_BB4E27065DE8,16.286747
AQ_30803E469C0C,22.374446
AQ_FC8AD12171F4,18.438400
AQ_8CA4B7D4578C,13.182041
AQ_FD4C76AA1C9A,13.065405
AQ_57DF6AFCA0A0,15.301075
AQ_8644BE789DB4,15.006964
AQ_C4D85EF31391,15.334086
AQ_C1571D2434FE,17.992441
AQ_B693F016EE2E,19.223334
AQ_C5DD9F55AFD8,22.243849
AQ_BB7FB9EF4077,25.506902
AQ_586E2BC37022,26.298946
AQ_30CE8BAC982B,25.689011
AQ_B6457EABCCB6,31.550114
AQ_6DC98E982EDD,31.572539
AQ_0959099700B2,36.630995
AQ_67C3C8B512AD,43.276860
AQ_20BEEF5C6736,41.037667
AQ_21DD6EB326AD,41.173651
AQ_601156034445,41.340794
AQ_D524EC129045,51.465888
AQ_6625411855B8,56.707291
AQ_3464127D75F9,60.204952
AQ_06AC82F7265A,64.964792
AQ_C32576D00DFA,73.252447
AQ_0ADC1C4B4A3F,79.567135
AQ_2AC1299E49FA,79.864685
AQ_B8B9EDC60AA4,83.409495
AQ_D2B0B2C18837,94.832286
AQ_DC98BB2E4B88,110.504517
AQ_4203AB6ACB35,111.084352
AQ_65CDEDD7E16D,108.532107
AQ_129EEB3C41D1,105.944874
AQ_02FB2CB3F5FF,102.144178
AQ_D8ECCCFE6350,99.312087
AQ_5666D737A90F,102.074382
AQ_14CA3D5461AE,105.415383
AQ_6E7E10DCCC2B,95.390772
AQ_9D03892E0468,106.404045
AQ_74F700944487,113.207450
AQ_73ED4422E0D8,110.685210
AQ_283B26D9B39A,110.488384
AQ_EAA69C9F3284,106.470760
AQ_7DD50BFE80A2,107.604584
AQ_29923A07EF06,126.022079
AQ_55DCAFC2BA89,140.514022
AQ_CBE4377F373D,159.965672
AQ_F92D855D1F37,173.383682
AQ_F878DCB14115,169.910367
AQ_568C9A75E284,173.910184
AQ_4F274A443F3D,163.022450
AQ_283546FAFC62,150.702235
AQ_30F1C7D0755F,151.475170
AQ_2F63EC3DC15E,158.122429
AQ_42DB018E46A1,176.123836
AQ_66F84A684DA7,176.197842
AQ_9AA859F836C9,165.572013
AQ_D3B81D526F1F,143.726072
AQ_87956B34543B,125.140387
AQ_6BCD74D16285,125.100292
AQ_FCA34E80111C,131.600600
AQ_3877F5F53B7C,147.236918
AQ_4FBCEC46DA01,170.198424
AQ_F198F0CF302D,192.189492
AQ_9E647891E3CB,235.315328
AQ_7CE01EC784C3,273.749193
AQ_8D98F883FE1F,255.411477
AQ_E7DACC76AE66,265.979408
AQ_26109D59C621,290.591422
AQ_49927FD1C322,291.900604
AQ_A4A151780463,295.207305
AQ_4FB512564C65,315.188048
AQ_47A8FBB4A0A8,315.224509
AQ_7C2E31940DE3,311.583616
AQ_20A2189396E2,300.412036
AQ_8A9BF2EAA6BB,287.206208
AQ_5954211A469E,276.791914
AQ_2ABB46D4EF37,279.275678
AQ_467201315C2C,284.289877
AQ_1675A292143D,275.735909
AQ_3B8B7672EBB3,282.803230
AQ_0A98C915F584,276.024586
AQ_1ECEF16E6004,267.954605
AQ_49F4A020BB22,252.307237
AQ_9429579DCC4B,252.754011
AQ_BE8F67910270,259.642265
AQ_0654DD595DE5,268.099599
AQ_8829F8C063E6,281.926057
AQ_2A50BEF5EDC2,307.138278
AQ_C85214ECD0D9,309.063263
AQ_844558261FDC,269.829184
AQ_8A0C9EBF34B7,234.376583
AQ_665FB282FF35,231.056916
AQ_2C19895A2BB7,231.711697
AQ_1A6C2DE70C6B,245.899535
AQ_0CE597D95A4C,255.096343
AQ_2FD6FAE91EED,225.119902
AQ_D4CD7216A33E,222.479714
AQ_C27FF55CF736,237.507376
AQ_28E036732C61,248.887524
AQ_CF0C06DE221C,250.530184
AQ_0CA998BD46DE,233.665843
AQ_99623D5BEF9F,213.410057
AQ_A0D57CEBD582,189.846771
AQ_B0C2DFC1A5AC,171.338297
AQ_A4FDBC067A93,155.556355
AQ_C138A4CF1638,152.103279
AQ_CB533C0E3A11,168.469934
AQ_3B51984018E9,191.756586
AQ_81A49BC9C8A2,201.345942
AQ_C8CE8A2559A6,160.248966
AQ_92186573DCF7,194.451014
AQ_D05E2CD9E2F8,187.363178
AQ_E56594CDAA80,204.121663
AQ_4D3D492E834F,209.183506
AQ_B0DD16C64CBA,209.327244
AQ_7C1CB945699B,223.406161
AQ_EF4F4322E001,223.120941
AQ_33D637B4842B,188.384020
AQ_9B1188890657,114.838446
AQ_7A37354357D0,116.527808
AQ_024235F2713B,123.552213
AQ_362E8CD18893,116.613674
AQ_B87010F416D3,115.414297
AQ_86C825933924,105.734565
AQ_07E53C93CA57,80.474489
AQ_888B491BDF35,63.988854
AQ_C6C733DE989F,54.867656
AQ_F0441729737F,47.308806
AQ_FECCD02603D9,44.356636
AQ_E7EB63890CF7,40.114048
AQ_4DB20FF76576,37.055312
